"標的名稱","代碼","幣別","類型","成立日期","風險收益等級","配息頻率","淨值日期","淨值","三個月(%)","六個月(%)","一年(%)","三年(%)","成立以來(%)","年化標準差","年化Sharpe","年化Beta","規模日期","基金規模","嘉實基金評等","備註"
"景順環球高評級企業債券基金E-穩定月配息股美元(基金之配息來源可能為本金)_(月配/現金)","TFR6","美元","公司債券","2020/03/04","RR2","月配","2026/05/08","7.0948","-0.59","0.12","4.67","17.18","2.66","1.72","0.56","0.6","2026/03/31","1200.00百萬(美元)","3",""
"M＆G收益優化基金A(美元避險月配)F(本基金配息來源可能為本金)","TFR7","美元","債券型","2020/03/02","RR3","月配","2026/05/08","85.3173","-0.08","0.56","4.77","18.09","N/A","1.54","0.65","0.29","2026/03/31","8092.00百萬(歐元)","3",""
"安聯美國收益基金-AMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFR8","美元","債券型","2020/04/15","RR3","月配","2026/05/08","7.4556","-0.11","1.06","5.63","15.3","13.8","1.73","0.72","0.55","2026/03/31","473.00百萬(美元)","3.5",""
"施羅德環球基金系列－環球多元收益(美元)A-月配固定(本基金之配息來源可能為本金)","TFR9","美元","平衡型","2018/02/14","RR3","月配","2026/05/08","108.611","2.53","7.24","18.14","38.75","59.72","3.3","1.37","0.33","2026/03/31","1374.00百萬(美元)","3",""
"貝萊德世界債券基金 A3 美元(本基金非屬環境、社會及治理相關主題基金)","TFRB","美元","債券型","2004/04/02","RR2","月配","2026/05/08","53.42","-0.37","0.3","3.42","11.92","48.72","1.47","0.42","0.57","2026/03/31","919.00百萬(美元)","3",""
"摩根基金－美國企業成長基金 - JPM 美國企業成長(美元)－ A股(分派)","TFRI","美元","股票型","2000/10/20","RR4","年配","2026/05/08","52.87","7.61","3.87","24.04","90.74","436.8","14.82","0.42","1.28","2026/03/31","6199.00百萬(美元)","3",""
"摩根基金－歐洲基金 - JPM 歐洲(美元)－ A股(分派)","TFRQ","美元","股票型","2001/06/01","RR4","年配","2026/05/08","83.11","0.17","13.68","24.35","57.03","376.91","11.58","0.53","1.2","2026/03/31","2175.00百萬(美元)","4.5",""
"摩根總收益組合基金-月配息型(本基金之配息來源可能為本金)","TFRT","台幣","全球組合型債券型","2012/11/01","RR2","月配","2026/05/08","7.9584","-0.51","0.52","3.82","7.61","11.16","1.71","0.43","0.63","2026/03/31","0.5805億","1.5",""
"摩根台灣增長基金","TFRW","台幣","國內股票開放型一般股票型","1994/04/07","RR4","","2026/05/11","183.92","35.42","57.84","101.45","162.26","1908.97","25.02","0.85","1.3","2026/03/31","20.2665億","1",""
"摩根新興科技基金-一般型(原名稱：摩根新興科技基金)","TFRX","台幣","國內股票開放型科技類","1995/03/23","RR5","無","2026/05/11","460.14","69.27","126.5","269.95","418.35","4501.4","28.82","1.41","0.81","2026/03/31","142.0156億","3.5",""
"宏利環球基金－美元收益基金AA股(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFRY","美元","固定收益","2007/01/29","RR3","年配","2026/05/08","1.044","0.24","1.31","6.15","13.49","92.39","2.02","0.68","0.8","2026/03/31","123.00百萬(美元)","2.5",""
"施羅德環球基金系列－環球收息債券(美元)A-月配固定(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)","TFS1","美元","債券型","2016/11/30","RR2","月配","2026/05/08","85.9808","-0.11","1.3","6.36","23.09","41.77","1.83","0.78","0.59","2026/03/31","8519.00百萬(美元)","4",""
"富蘭克林坦伯頓全球投資系列-美元短期票券基金美元A (Mdis)股","TFS2","美元","貨幣型","1994/06/01","RR1","月配","2026/05/08","9.8","0.87","1.82","3.96","14.38","N/A","0.21","5.39","N/A","2026/03/31","2558.00百萬(美元)","3",""
"安聯收益成長基金-AMg7月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFS3","美元","平衡型","2020/02/03","RR3","月配","2026/05/08","9.0193","5.84","8.35","19.23","44.98","64.39","6.11","0.79","0.49","2026/03/31","53240.00百萬(美元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"紐約梅隆美國市政基礎建設債券投資基金-美元A配息(基金之配息來源可能為本金)","TFS4","美元","市政債券","2021/10/29","RR2","半年配","2026/05/07","0.8167","-0.23","0.49","4.86","9.54","N/A","2.88","0.36","0.48","2026/03/31","537.00百萬(美元)","4.5",""
"景順全球科技基金M8月配息型美元(基金之配息來源可能為本金)","TFS5","美元","跨國投資股票型全球市場","2023/10/27","RR4","月配","2026/05/08","18.93","19.78","21.57","60.12","N/A","129.73","20.73","0.68","2.16","2026/03/31","0.2847億","",""
"聯博多元資產收益組合基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金)","TFS6","美元","全球組合型平衡型","2018/01/16","RR3","月配","2026/05/08","9.51","2.79","6.98","19.32","40.82","48.67","5.64","0.85","0.64","2026/03/31","275.6911億","2.5",""
"聯博多元資產收益組合基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金)","TFS7","台幣","全球組合型平衡型","2018/01/16","RR3","月配","2026/05/08","6.47","2.24","6.79","19.07","36.12","42.67","5.31","0.9","0.52","2026/03/31","144.8768億","2.5",""
"聯博美國多重資產收益基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券且配息來源可能為本金)","TFS8","美元","多重資產型","2021/01/26","RR3","月配","2026/05/08","12.18","2.81","3.45","14.86","42.13","33.04","6.53","0.57","0.51","2026/03/31","35.2624億","2.5",""
"聯博美國多重資產收益基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券且配息來源可能為本金)","TFS9","台幣","多重資產型","2021/01/26","RR3","月配","2026/05/08","8.2","2.12","3.25","14.59","35.37","28.51","5.94","0.61","0.43","2026/03/31","20.677億","2",""
"摩根基金 - 美國複合收益債券基金  -  JPM 美國複合收益債券（美元） -  A股（分派）(本基金之配息來源可能為本金)","TFSA","美元","債券型","2000/09/15","RR2","年配","2026/05/08","11.48","-0.09","0.61","4.43","9.76","135.77","2.19","0.41","0.96","2026/03/31","4844.00百萬(美元)","3",""
"摩根基金－中國基金 - JPM 中國(美元)－ A股(分派)(本基金之配息來源可能為本金)","TFSC","美元","股票型","1994/07/04","RR5","年配","2026/05/08","79.26","1.64","-0.79","20.31","17.39","817.69","13.28","0.4","1.02","2026/03/31","3268.00百萬(美元)","3",""
"景順全球科技基金","TFSD","台幣","跨國投資股票型全球市場","1996/11/18","RR4","年配","2026/05/08","88.53","18.82","23.03","66.1","145.58","1247.74","18.75","0.8","1.87","2026/03/31","29.5499億","4",""
"摩根投資基金－多重收益基金 - JPM多重收益(美元對沖) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFSH","美元","平衡型","2012/08/31","RR3","月配","2026/05/08","130.01","3","6.98","15.93","32","105.58","2.66","1.48","0.29","2026/03/31","19846.00百萬(美元)","2.5",""
"瀚亞投資-美國特優級債券基金Adm(美元月配)(本基金配息來源可能為本金)","TFSL","美元","公司債券","2009/06/01","RR2","月配","2026/05/08","9.682","0.04","0.58","5.28","10.96","53.54","2.21","0.51","0.9","2026/03/31","212.00百萬(美元)","2.5",""
"霸菱大東協基金-A類美元配息型","TFSM","美元","股票型","2008/08/01","RR5","年配","2026/05/08","293.91","4.57","9.07","21.97","29.35","188.18","8.26","0.67","0.72","2026/03/31","308.00百萬(美元)","4.5",""
"霸菱歐洲精選信託基金-A類歐元配息型","TFSN","歐元","中小型股","2001/08/15","RR4","半年配","2026/05/08","62.45","2.51","14.59","12.13","22.55","N/A","10.65","0.29","0.83","2026/03/31","442.00百萬(歐元)","1.5",""
"霸菱亞洲增長基金-A類 美元配息型","TFSR","美元","股票型","1987/02/03","RR5","年配","2026/05/08","195.44","21.04","32.83","67.82","90.96","N/A","15.82","0.96","1.82","2026/03/31","105.00百萬(美元)","4",""
"霸菱全球新興市場基金-A類美元配息型","TFSS","美元","股票型","1992/02/24","RR5","年配","2026/05/08","70.4","15.28","30.68","62.29","83.73","N/A","14.89","0.95","1.5","2026/03/31","656.00百萬(美元)","3",""
"宏利環球基金-印度股票基金AA股","TFSV","美元","股票型","2006/11/30","RR5","年配","2026/05/08","3.2609","-4.92","-6.81","-5.91","28.39","227.17","9.31","-0.21","0.71","2026/03/31","345.00百萬(美元)","3.5",""
"宏利環球基金-美國股票基金AA股","TFSW","美元","股票型","2007/11/19","RR4","年配","2026/05/08","4.9423","6.21","4.77","19.97","57.74","394.23","12.69","0.41","0.98","2026/03/31","373.00百萬(美元)","2.5",""
"聯博美國成長入息基金-AI類型(新台幣)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFT1","台幣","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/05/08","11.58","4.76","4.75","24.24","69.06","82.73","11.59","0.53","0.62","2026/03/31","76.6922億","2.5",""
"聯博美國成長入息基金-AI類型(美元)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFT2","美元","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/05/08","15.62","5.54","3.5","19.82","65","65.25","12.82","0.4","0.81","2026/03/31","38.5181億","2.5",""
"M＆G入息基金A(美元避險月配)F(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFT3","美元","平衡型","2020/11/19","RR3","月配","2026/05/08","78.7249","1.18","5.55","13.83","25.66","30.43","3.26","1.05","0.21","2026/03/31","634.00百萬(歐元)","2",""
"安聯AI收益成長多重資產基金-B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFT4","美元","多重資產型","2024/08/28","RR3","月配","2026/05/08","13.16","13.68","20.71","43.56","N/A","48.19","13.09","0.8","1.04","2026/03/31","17.6521億","",""
"安聯AI收益成長多重資產基金-B類型(月配息)-新臺幣(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFT5","台幣","多重資產型","2024/08/28","RR3","月配","2026/05/08","12.91","12.9","22.31","49.09","N/A","45.88","11.63","0.99","0.87","2026/03/31","49.3365億","",""
"貝萊德世界金融基金 A10美元(總報酬穩定配息)(基金之配息來源可能為本金)_(月配/現金)","TFT6","美元","金融股","2022/10/19","RR4","月配","2026/05/08","18.48","-3.69","6.51","33.14","126.25","150.91","20","0.43","2.05","2026/03/31","2358.00百萬(美元)","4.5",""
"貝萊德美國價值型基金A10美元(總報酬穩定配息)(基金之配息來源可能為本金)","TFT7","美元","股票型","2022/10/26","RR4","月配","2026/05/08","12.04","1.63","12.2","24.39","48.87","58.14","8.91","0.69","0.55","2026/03/31","856.00百萬(美元)","3",""
"貝萊德環球資產配置基金A10美元(總報酬穩定配息)(基金之配息來源可能為本金)","TFT8","美元","平衡型","2023/07/19","RR3","月配","2026/05/08","11.56","3.31","8.31","20.84","N/A","37.2","6.73","0.78","0.75","2026/03/31","16992.00百萬(美元)","",""
"施羅德全週期成長多重資產基金(新台幣)-配息型(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/現金)","TFT9","台幣","多重資產型","2021/01/11","RR3","月配","2026/05/08","10.99","3.38","11.05","27.22","48.25","47.15","6.37","1.06","0.41","2026/03/31","16.6117億","3.5",""
"貝萊德全球智慧數據股票入息基金A6 美元(基金之配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFTA","美元","股票型","2014/10/08","RR3","月配","2026/05/08","9.8","5.39","11.38","19.22","52.83","132.72","6.36","0.76","0.66","2026/03/31","11917.00百萬(美元)","3",""
"景順印度股票基金A-年配息股美元","TFTB","美元","股票型","2006/12/11","RR5","無","2026/05/08","108.13","-6.22","-10.54","-8.36","23.69","240.67","10.93","-0.25","0.85","2026/03/31","669.00百萬(美元)","3",""
"摩根投資基金 - 多重收益基金 - JPM多重收益(美元對沖) - A股(每季派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFTC","美元","平衡型","2012/01/13","RR3","季配","2026/05/08","138.87","1.98","5.93","14.8","30.77","122.61","2.4","1.53","0.21","2026/03/31","19846.00百萬(美元)","2.5",""
"摩根投資基金 - 多重收益基金 - JPM多重收益(澳幣對沖) - A股(利率入息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTD","澳幣","平衡型","2013/03/28","RR3","月配","2026/05/08","9.29","2.64","6.56","14.97","27.21","85.42","2.58","1.44","0.27","2026/03/31","19846.00百萬(美元)","2.5",""
"聯博-美國收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTI","美元","債券型","2014/01/09","RR3","月配","2026/05/08","9.09","-0.08","1.01","5.55","16.91","40.37","2.28","0.53","0.91","2026/03/31","21861.00百萬(美元)","3.5",""
"聯博-美國收益基金AA(穩定月配)澳幣避險級別(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTJ","澳幣","債券型","2014/01/14","RR3","月配","2026/05/08","8.56","-0.18","0.87","5.11","13.47","35.79","2.25","0.49","0.88","2026/03/31","21861.00百萬(美元)","3",""
"聯博-全球靈活收益基金AT級別美元(基金之配息來源可能為本金)","TFTK","美元","債券型","2012/02/03","RR2","月配","2026/05/08","15.44","0.01","0.36","2.95","9.78","26.73","1.42","0.34","0.5","2026/03/31","1023.00百萬(美元)","3",""
"聯博-房貸收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTM","美元","債券型","2014/02/20","RR3","月配","2026/05/08","9.36","0.6","2.03","5.88","27.07","56.36","0.82","1.58","0.21","2026/03/31","1712.00百萬(美元)","4",""
"安聯收益成長基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTO","美元","平衡型","2012/10/16","RR3","月配","2026/05/08","8.8115","5.84","8.35","19.22","44.97","179.24","6.11","0.79","0.49","2026/03/31","53240.00百萬(美元)","2.5",""
"安聯收益成長基金-AM穩定月收類股(歐元避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTP","歐元","平衡型","2013/05/02","RR3","月配","2026/05/08","8.2959","5.28","7.24","16.65","37.08","108.29","6.07","0.69","0.49","2026/03/31","53240.00百萬(美元)","2.5",""
"安聯收益成長基金-AM穩定月收類股(澳幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTQ","澳幣","平衡型","2012/10/15","RR3","月配","2026/05/08","8.1221","5.72","8.02","18.44","40.13","176.3","6.13","0.75","0.49","2026/03/31","53240.00百萬(美元)","2.5",""
"安聯歐洲高息股票基金-AM穩定月收類股(美元避險)(本基金之配息來源可能為本金且無保證收益及配息)_(月配/現金)","TFTS","美元","股票型","2013/10/02","RR4","月配","2026/05/08","11.3845","-0.77","10.55","15.36","48.09","146.06","8.13","0.48","0.68","2026/03/31","1750.00百萬(歐元)","3.5",""
"施羅德環球基金系列-環球收息債券(美元)A-穩定月配(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)","TFU2","美元","債券型","2024/09/18","RR2","月配","2026/05/08","92.5663","-0.11","1.3","6.33","N/A","7.39","1.83","0.78","0.002","2026/03/31","8519.00百萬(美元)","",""
"摩根投資基金-多重收益基金-JPM多重收益(美元對沖)-A股(利率入息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFU4","美元","平衡型","2018/03/26","RR3","月配","2026/05/08","8.56","2.89","6.93","15.8","31.92","50.85","2.65","1.48","0.28","2026/03/31","19846.00百萬(美元)","2.5",""
"摩根投資基金-多重收益基金-JPM多重收益(美元對沖)-A股(穩定月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFU5","美元","平衡型","2021/07/02","RR3","月配","2026/05/08","75.16","2.53","6.49","15.38","31.33","N/A","2.48","1.53","0.25","2026/03/31","19846.00百萬(美元)","2.5",""
"聯博-美國成長基金AP(總報酬月配)級別美元(基金之配息來源可能為本金)_(月配/現金)","TFU6","美元","股票型","2024/07/24","RR4","月配","2026/05/08","75.48","6.16","3.75","20.93","N/A","26.15","13.62","0.4","1.17","2026/03/31","8041.00百萬(美元)","",""
"瀚亞投資-全球價值股票基金Admc1(美元穩定月配)(本基金配息來源可能為本金)","TFU7","美元","股票型","2014/02/14","RR3","月配","2026/05/08","16.843","1.84","12.74","26.92","72.31","144.95","7.22","0.92","0.58","2026/03/31","603.00百萬(美元)","4.5",""
"瀚亞策略印度傘型基金之印度策略收益平衡基金B類型新台幣(本子基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFU8","台幣","股票債券平衡型跨國投資型","2017/09/12","RR3","月配","2026/05/08","5.76","-6.59","-7.52","-7.88","-0.13","6.1","5.84","-0.46","0.02","2026/03/31","2.2372億","1",""
"景順環球高評級企業債券基金 E-穩定月配息股 美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFU9","美元","公司債券","2020/03/04","RR2","月配","2026/05/08","7.0948","-0.59","0.12","4.67","17.18","2.66","1.72","0.56","0.6","2026/03/31","1200.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"景順多元收益成長基金 A-穩定月配息(美元對沖)股 美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV2","美元","平衡型","2020/03/04","RR3","月配","2026/05/08","10.9195","1.3","5.12","12.76","36.96","58.19","4.76","0.66","0.49","2026/03/31","2120.00百萬(歐元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯美國收益基金-AMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV3","美元","債券型","2020/04/15","RR3","月配","2026/05/08","7.4556","-0.11","1.06","5.63","15.3","13.8","1.73","0.72","0.55","2026/03/31","473.00百萬(美元)","3.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"富蘭克林坦伯頓全球投資系列-穩定月收益基金美元A (Mdis)股 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV4","美元","平衡型","1999/07/01","RR3","月配","2026/05/08","9.96","1.33","7.6","16.03","28.88","313.41","3.71","1.08","0.32","2026/03/31","11471.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博多元資產收益組合基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV5","美元","全球組合型平衡型","2018/01/16","RR3","月配","2026/05/08","9.51","2.79","6.98","19.32","40.82","48.67","5.64","0.85","0.64","2026/03/31","275.6911億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博多元資產收益組合基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV6","台幣","全球組合型平衡型","2018/01/16","RR3","月配","2026/05/08","6.47","2.24","6.79","19.07","36.12","42.67","5.31","0.9","0.52","2026/03/31","144.8768億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博美國成長入息基金-AI類型(美元)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV7","美元","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/05/08","15.62","5.54","3.5","19.82","65","65.25","12.82","0.4","0.81","2026/03/31","38.5181億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博美國成長入息基金-AI類型(新台幣)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV8","台幣","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/05/08","11.58","4.76","4.75","24.24","69.06","82.73","11.59","0.53","0.62","2026/03/31","76.6922億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"M＆G入息基金A(美元避險月配)F(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV9","美元","平衡型","2020/11/19","RR3","月配","2026/05/08","78.7249","1.18","5.55","13.83","25.66","30.43","3.26","1.05","0.21","2026/03/31","634.00百萬(歐元)","2","僅供一生傳富/招財進保/世紀贏家商品連結"
"貝萊德ESG社會責任多元資產基金A8多幣別穩定月配息股份-美元幣避險(基金之配息來源可能為本金)","TFVU","美元","平衡型","2019/12/18","RR3","月配","2026/05/08","12.78","4.43","9.25","22.26","33.13","56.3","5.12","1.08","0.56","2026/03/31","2767.00百萬(歐元)","3","ESG基金"
"凱基收益成長多重資產基金-新臺幣B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFVX","台幣","多重資產型","2019/09/25","RR3","月配","2026/05/08","9.5045","3.42","5.39","21.15","46.72","54.43","6.27","0.84","0.54","2026/03/31","15.4067億","3",""
"凱基收益成長多重資產基金-美元B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFVY","美元","多重資產型","2019/09/25","RR3","月配","2026/05/08","10.0847","4.21","5.39","20.43","54.55","72.54","6.64","0.77","0.7","2026/03/31","6.7573億","2.5",""
"合庫標普利變特別股收益指數基金B類型(新台幣)(本基金之配息可能涉及本金)","TFVZ","台幣","跨國投資指數型","2018/03/26","RR4","月配","2026/05/08","7.72","-0.51","2.55","9.47","26.94","28.33","4.76","0.44","0.02","2026/03/31","1.5345億","2",""
"摩根基金－環球債券收益基金 - JPM環球債券收益(美元) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFW1","美元","債券型","2014/12/19","RR3","月配","2026/05/08","7.65","0.4","1.83","4.88","16.94","46.34","1.16","0.88","0.37","2026/03/31","13631.00百萬(美元)","3.5",""
"安聯全球收益成長基金-AMf2固定月配類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)(2026/2/6暫停新申購)","TFW3","美元","平衡型","2022/01/03","RR3","月配","2026/05/08","85.37","3.17","7.18","17.92","39.9","22.06","4.46","1","0.5","2026/03/31","871.00百萬(美元)","3","★2026/2/6暫停新申購"
"駿利亨德森資產管理基金 - 駿利亨德森平衡基金 A6 穩月配美元 (本基金某些股份類別之配息來源可能為本金)","TFW4","美元","平衡型","2023/04/05","RR3","月配","2026/05/08","11.56","1.95","2.47","16.13","41.14","42.1","6.93","0.59","0.6","2026/03/31","11060.00百萬(美元)","2.5",""
"野村全球金融收益基金-月配類型美元計價(本基金之配息來源可能為本金且並無保證收益及配息)","TFW5","美元","債券型海外債券投資等級","2018/08/21","RR2","月配","2026/05/08","7.7798","-1.18","-0.35","5.6","15.39","15.75","2.49","0.43","0.94","2026/03/31","3.7135億","3",""
"野村全球金融收益基金-月配類型新臺幣計價(本基金之配息來源可能為本金且並無保證收益及配息)","TFW6","台幣","債券型海外債券投資等級","2018/08/21","RR2","月配","2026/05/08","7.2899","-1.87","-0.17","6.24","11.23","8.48","3.73","0.33","1.28","2026/03/31","21.6592億","2.5",""
"施羅德環球基金系列－環球收益成長(美元)A-月配固定2 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/現金)(2025/08/22暫停新申購)","TFW7","美元","平衡型","2018/11/14","RR3","月配","2026/05/08","142.5547","5.79","12.81","29.26","59.31","79.68","6.11","1.18","0.67","2026/03/31","1409.00百萬(美元)","4","★2025/08/22暫停新申購★僅供招財進保、世紀贏家商品連結"
"聯博-新興市場多元收益基金AD月配級別美元 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFW8","美元","平衡型","2013/03/21","RR4","月配","2026/05/08","14.94","9.73","21.44","42.37","82.31","90.36","9.78","1.03","0.93","2026/03/31","1015.00百萬(美元)","5",""
"聯博-新興市場優化波動股票基金AD月配級別美元(基金之配息來源可能為本金)","TFW9","美元","股票型","2018/02/22","RR5","月配","2026/05/08","18.17","7.53","21.26","44.93","90.09","N/A","10.46","1.02","0.91","2026/03/31","1086.00百萬(美元)","3.5",""
"合庫標普利變特別股收益指數基金B類型(美元)(本基金之配息可能涉及本金)","TFWA","美元","跨國投資指數型","2018/03/26","RR4","月配","2026/05/08","7.54","0.34","1.79","6.03","25.06","24.93","2.36","0.49","0.14","2026/03/31","1.0491億","2",""
"安聯收益成長多重資產基金-B類型(月配息)-新臺幣(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFWL","台幣","多重資產型","2018/04/23","RR3","月配","2026/05/08","8.54","5.73","9.23","20.83","31.96","55.93","6.78","0.77","0.54","2026/03/31","249.9505億","3",""
"安聯特別收益多重資產基金- B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFWM","美元","多重資產型","2020/07/21","RR3","月配","2026/05/08","7.83","-0.23","0.41","5.14","21.06","12.37","2.73","0.4","0.11","2026/03/31","1.31億","1.5",""
"安聯美國收益基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFWN","美元","債券型","2017/03/01","RR3","月配","2026/05/08","8.21","-0.11","1.06","5.63","15.29","24.5","1.73","0.71","0.55","2026/03/31","473.00百萬(美元)","3.5",""
"安聯全球永續發展基金-A配息類股(美元)(基金之配息來源可能為本金)","TFWO","美元","股票型","2003/01/02","RR3","年配","2026/05/08","53.4261","1.82","1.9","11.94","31.3","492.35","7.95","0.38","0.8","2026/03/31","1769.00百萬(歐元)","2",""
"凱基富利人生全權委託管理帳戶(美元)(現金撥回)(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定)","TFWR","美元","類全委帳戶","2022/09/07","RR3","月配","2026/5/7","11.12","2.39","3.15","10.76","13.82","11.2","8.43","-","-","-","-","-","-"
"瀚亞新收益全權委託管理帳戶-N1級別(美元)(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定)","TFWV","美元","類全委帳戶","2023/07/24","RR3","月配","2026/5/7","11.38","1.7","4.69","12.45","N/A","13.8","9.94","-","-","-","-","-","-"
"Invesco納斯達克100指數ETF","","美元","股票型","1999/03/10","RR4","季配","2026/05/08","711.23","16.81","16.94","46.36","123.74","1557.4","18.71","0.56","1","2026/04/30","440260.00百萬(美元)","N/A","N/A"
"ISHARES歐洲ETF","","美元","股票型","2000/07/25","RR4","半年配","2026/05/08","72.36","-0.22","11.19","22.68","51.1","271.59","9.89","0.5","1.04","2026/04/30","1725.00百萬(美元)","N/A","N/A"
"Vanguard全世界股票ETF","","美元","股票型","2008/06/24","RR4","季配","2026/05/08","155.18","6.2","12.94","33.27","76.88","356.45","9.15","0.8","1.05","2026/03/31","79200.00百萬(美元)","N/A","N/A"
"VanguardS&P500 ETF","","美元","股票型","2010/09/07","RR4","季配","2026/05/08","678.04","7.07","10.57","32.12","86.17","790.85","10.74","0.66","1","2026/03/31","1400000.00百萬(美元)","N/A","N/A"
"SPDR標普500指數ETF","","美元","股票型","1993/01/22","RR4","季配","2026/05/08","737.62","7.1","10.56","32.03","85.71","2945.52","10.73","0.66","1","2026/04/30","735061.00百萬(美元)","N/A","N/A"
