"標的名稱","代碼","幣別","類型","成立日期","風險收益等級","配息頻率","淨值日期","淨值","三個月(%)","六個月(%)","一年(%)","三年(%)","成立以來(%)","年化標準差","年化Sharpe","年化Beta","規模日期","基金規模","嘉實基金評等","備註"
"摩根基金－歐洲基金 - JPM 歐洲(美元)－ A股(分派)","TFRQ","美元","股票型","2001/06/01","RR4","年配","2026/06/12","83.37","6.12","8.12","17.58","61.8","378.4","12.18","0.37","1.1","2026/04/30","2382.00百萬(美元)","3.5",""
"摩根總收益組合基金-月配息型(本基金之配息來源可能為本金)","TFRT","台幣","全球組合型債券型","2012/11/01","RR2","月配","2026/06/12","7.9514","0.12","0.51","3.42","7.97","11.3","1.96","0.32","0.64","2026/05/31","0.5419億","1.5",""
"摩根台灣增長基金","TFRW","台幣","國內股票開放型一般股票型","1994/04/07","RR4","","2026/06/15","205.58","51.46","74.5","114.48","168.1","2145.57","19.87","1.15","1.1","2026/05/31","30.4973億","1.5",""
"摩根新興科技基金-一般型(原名稱：摩根新興科技基金)","TFRX","台幣","國內股票開放型科技類","1995/03/23","RR5","無","2026/06/15","470.7","61.49","115.77","223.37","354.48","4607","25.98","1.39","0.68","2026/05/31","257.5013億","3.5",""
"宏利環球基金－美元收益基金AA股(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFRY","美元","固定收益","2007/01/29","RR3","年配","2026/06/12","1.041","0.33","0.87","5.04","14.4","91.84","2.46","0.44","0.7","2026/04/30","124.00百萬(美元)","2.5",""
"施羅德環球基金系列－環球收息債券(美元)A-月配固定(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)","TFS1","美元","債券型","2016/11/30","RR2","月配","2026/06/12","85.7591","0.86","1.24","5.16","23.65","42.18","1.84","0.6","0.47","2026/04/30","8579.00百萬(美元)","4",""
"富蘭克林坦伯頓全球投資系列-美元短期票券基金美元A (Mdis)股","TFS2","美元","貨幣型","1994/06/01","RR1","月配","2026/06/12","9.81","0.89","1.8","3.91","14.36","N/A","0.09","11.89","N/A","2026/04/30","2639.00百萬(美元)","3.5",""
"安聯收益成長基金-AMg7月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFS3","美元","平衡型","2020/02/03","RR3","月配","2026/06/12","8.967","7.76","6.78","15.84","40.46","64.67","6.38","0.62","0.44","2026/04/30","56790.00百萬(美元)","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"紐約梅隆美國市政基礎建設債券投資基金-美元A配息(基金之配息來源可能為本金)","TFS4","美元","市政債券","2021/10/29","RR2","半年配","2026/06/11","0.8207","0.24","1.06","5.87","11.81","N/A","2.65","0.49","0.87","2026/04/30","536.00百萬(美元)","5",""
"景順全球科技基金M8月配息型美元(基金之配息來源可能為本金)","TFS5","美元","跨國投資股票型全球市場","2023/10/27","RR4","月配","2026/06/12","19.04","23.84","23.07","46.25","N/A","132.75","18.22","0.61","1.61","2026/05/31","1.2601億","",""
"聯博多元資產收益組合基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金)","TFS6","美元","全球組合型平衡型","2018/01/16","RR3","月配","2026/06/12","9.48","6.51","6.56","14.86","39.54","49.37","5.73","0.65","0.61","2026/05/31","286.2997億","2.5",""
"聯博多元資產收益組合基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/現金)","TFS7","台幣","全球組合型平衡型","2018/01/16","RR3","月配","2026/06/12","6.49","6.34","6.85","16.69","35.43","44.06","5.85","0.71","0.57","2026/05/31","147.4636億","2.5",""
"聯博美國多重資產收益基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券且配息來源可能為本金)","TFS8","美元","多重資產型","2021/01/26","RR3","月配","2026/06/12","12.06","5.17","2.85","9.46","38.28","32.73","5.86","0.39","0.35","2026/05/31","36.8314億","2.5",""
"聯博美國多重資產收益基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券且配息來源可能為本金)","TFS9","台幣","多重資產型","2021/01/26","RR3","月配","2026/06/12","8.14","4.56","2.78","10.88","31.99","28.39","6","0.45","0.33","2026/05/31","20.6753億","2",""
"摩根基金 - 美國複合收益債券基金  -  JPM 美國複合收益債券（美元） -  A股（分派）(本基金之配息來源可能為本金)","TFSA","美元","債券型","2000/09/15","RR2","年配","2026/06/12","11.43","-0.35","0.18","3.79","10.95","134.74","2.36","0.31","0.85","2026/04/30","4672.00百萬(美元)","3",""
"摩根基金－中國基金 - JPM 中國(美元)－ A股(分派)(本基金之配息來源可能為本金)","TFSC","美元","股票型","1994/07/04","RR5","年配","2026/06/12","74.97","-2.94","-4.27","11.44","15.61","768.02","15.29","0.2","1.12","2026/04/30","3287.00百萬(美元)","2.5",""
"景順全球科技基金","TFSD","台幣","跨國投資股票型全球市場","1996/11/18","RR4","年配","2026/06/11","89.33","19.99","21.17","53.57","123.33","1259.92","17.99","0.7","1.41","2026/05/31","38.2315億","3.5",""
"摩根投資基金－多重收益基金 - JPM多重收益(美元對沖) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFSH","美元","平衡型","2012/08/31","RR3","月配","2026/06/12","130.42","4.72","6.72","14.36","34.15","108.17","3.49","1.02","0.32","2026/04/30","20977.00百萬(美元)","3",""
"歐元貨幣帳戶(停泊標的)","TFSI","歐元","貨幣帳戶","-","RR1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"瀚亞投資-美國特優級債券基金Adm(美元月配)(本基金配息來源可能為本金)","TFSL","美元","公司債券","2009/06/01","RR2","月配","2026/06/12","9.668","0.69","0.59","4.35","12.23","53.61","2.87","0.31","0.93","2026/04/30","223.00百萬(美元)","2.5",""
"霸菱大東協基金-A類美元配息型","TFSM","美元","股票型","2008/08/01","RR5","年配","2026/06/12","294.5","6.77","9.35","18.22","32.52","188.76","11.42","0.41","0.72","2026/04/30","321.00百萬(美元)","4.5",""
"霸菱歐洲精選信託基金-A類歐元配息型","TFSN","歐元","中小型股","2001/08/15","RR4","半年配","2026/06/12","62.81","5.69","8.24","8.48","24.14","N/A","8.46","0.25","0.53","2026/04/30","469.00百萬(歐元)","1.5",""
"霸菱亞洲增長基金-A類 美元配息型","TFSR","美元","股票型","1987/02/03","RR5","年配","2026/06/12","199.13","22.6","33.73","60.63","90.5","N/A","16.76","0.83","1.04","2026/04/30","122.00百萬(美元)","4",""
"霸菱全球新興市場基金-A類美元配息型","TFSS","美元","股票型","1992/02/24","RR5","年配","2026/06/12","71.19","18.3","29.04","54.87","81.1","N/A","16.49","0.78","1.36","2026/04/30","785.00百萬(美元)","3",""
"日圓貨幣帳戶(停泊標的)","TFSU","日圓","貨幣帳戶","-","RR1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"宏利環球基金-印度股票基金AA股","TFSV","美元","股票型","2006/11/30","RR5","年配","2026/06/12","3.2138","-0.51","-7.39","-10.03","23.46","222.45","11.02","-0.29","0.88","2026/04/30","363.00百萬(美元)","3.5",""
"宏利環球基金-美國股票基金AA股","TFSW","美元","股票型","2007/11/19","RR4","年配","2026/06/12","4.8121","6.57","-1.79","9.55","45.82","381.21","11.44","0.22","0.88","2026/04/30","413.00百萬(美元)","1.5",""
"聯博美國成長入息基金-AI類型(新台幣)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFT1","台幣","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/06/12","11.42","6.95","3.32","16.78","59.98","81.58","11.36","0.38","0.44","2026/05/31","82.8971億","2.5",""
"聯博美國成長入息基金-AI類型(美元)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFT2","美元","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/06/12","15.32","7.74","2.02","9.56","55.63","63.31","10.82","0.23","0.51","2026/05/31","42.1522億","2.5",""
"M＆G入息基金A(美元避險月配)F(本基金配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFT3","美元","平衡型","2020/11/19","RR3","月配","2026/06/12","78.2546","2.47","4.23","12.66","23.21","30.75","4.45","0.7","0.34","2026/04/30","626.00百萬(歐元)","2",""
"安聯AI收益成長多重資產基金-B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFT4","美元","多重資產型","2024/08/28","RR3","月配","2026/06/12","13.61","22.16","25.15","41.12","N/A","54.26","11.83","0.84","0.7","2026/05/31","24.0853億","",""
"安聯AI收益成長多重資產基金-B類型(月配息)-新臺幣(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFT5","台幣","多重資產型","2024/08/28","RR3","月配","2026/06/12","13.42","21.22","26.76","50.48","N/A","52.65","10.45","1.13","0.61","2026/05/31","64.932億","",""
"貝萊德世界金融基金 A10美元(總報酬穩定配息)(基金之配息來源可能為本金)_(月配/現金)","TFT6","美元","金融股","2022/10/19","RR4","月配","2026/06/12","18.79","14.18","0.42","24.99","120.17","157.12","19.89","0.34","1.63","2026/04/30","2563.00百萬(美元)","4.5",""
"貝萊德美國價值型基金A10美元(總報酬穩定配息)(基金之配息來源可能為本金)","TFT7","美元","股票型","2022/10/26","RR4","月配","2026/06/12","12.26","9.89","9.59","22.79","52.2","62.12","8.36","0.68","0.38","2026/04/30","930.00百萬(美元)","3.5",""
"貝萊德環球資產配置基金A10美元(總報酬穩定配息)(基金之配息來源可能為本金)","TFT8","美元","平衡型","2023/07/19","RR3","月配","2026/06/12","11.48","6.46","5.62","15.18","N/A","37.12","6.89","0.55","0.69","2026/04/30","18137.00百萬(美元)","",""
"施羅德全週期成長多重資產基金(新台幣)-配息型(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/現金)","TFT9","台幣","多重資產型","2021/01/11","RR3","月配","2026/06/12","11.03","6.79","10.02","25.17","47.48","48.76","6.9","0.91","0.6","2026/05/31","22.4928億","3.5",""
"貝萊德全球智慧數據股票入息基金A6 美元(基金之配息來源可能為本金且並無保證收益及配息)_(月配/現金)","TFTA","美元","股票型","2014/10/08","RR3","月配","2026/06/12","9.72","6.77","9.02","13.92","53.22","132.33","5.65","0.61","0.59","2026/04/30","12779.00百萬(美元)","3",""
"景順印度股票基金A-年配息股美元","TFTB","美元","股票型","2006/12/11","RR5","無","2026/06/12","107.64","3.25","-9.49","-12.84","18.59","239.13","14.11","-0.28","1.13","2026/04/30","626.00百萬(美元)","4",""
"摩根投資基金 - 多重收益基金 - JPM多重收益(美元對沖) - A股(每季派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFTC","美元","平衡型","2012/01/13","RR3","季配","2026/06/12","139.96","4.71","6.71","14.36","34.19","127.63","3.5","1.02","0.32","2026/04/30","20977.00百萬(美元)","3",""
"摩根投資基金 - 多重收益基金 - JPM多重收益(澳幣對沖) - A股(利率入息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTD","澳幣","平衡型","2013/03/28","RR3","月配","2026/06/12","9.3","4.65","6.54","13.78","29.86","88.13","3.39","1.01","0.32","2026/04/30","20977.00百萬(美元)","3",""
"聯博-美國收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTI","美元","債券型","2014/01/09","RR3","月配","2026/06/12","9.01","0.8","0.68","4.2","17.13","40.07","2.74","0.31","0.72","2026/04/30","21661.00百萬(美元)","3.5",""
"聯博-美國收益基金AA(穩定月配)澳幣避險級別(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTJ","澳幣","債券型","2014/01/14","RR3","月配","2026/06/12","8.49","0.77","0.71","3.82","13.95","35.62","2.72","0.27","0.71","2026/04/30","21661.00百萬(美元)","3",""
"聯博-全球靈活收益基金AT級別美元(基金之配息來源可能為本金)","TFTK","美元","債券型","2012/02/03","RR2","月配","2026/06/12","15.42","0.83","1.06","2.28","10.77","26.9","2.26","0.13","0.62","2026/04/30","1136.00百萬(美元)","3",""
"聯博-房貸收益基金AA(穩定月配)級別美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTM","美元","債券型","2014/02/20","RR3","月配","2026/06/12","9.33","1.14","1.94","5.14","26.14","56.9","0.91","1.21","0.23","2026/04/30","1745.00百萬(美元)","4.5",""
"安聯收益成長基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTO","美元","平衡型","2012/10/16","RR3","月配","2026/06/12","8.7718","7.76","6.77","15.84","40.45","179.73","6.38","0.62","0.44","2026/04/30","56790.00百萬(美元)","2.5",""
"安聯收益成長基金-AM穩定月收類股(歐元避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTP","歐元","平衡型","2013/05/02","RR3","月配","2026/06/12","8.2576","7.21","5.74","13.37","32.8","108.31","6.34","0.53","0.44","2026/04/30","56790.00百萬(美元)","2.5",""
"安聯收益成長基金-AM穩定月收類股(澳幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFTQ","澳幣","平衡型","2012/10/15","RR3","月配","2026/06/12","8.0922","7.71","6.62","15.17","36.08","176.9","6.36","0.6","0.44","2026/04/30","56790.00百萬(美元)","2.5",""
"安聯歐洲高息股票基金-AM穩定月收類股(美元避險)(本基金之配息來源可能為本金且無保證收益及配息)_(月配/現金)","TFTS","美元","股票型","2013/10/02","RR4","月配","2026/06/12","11.7479","7.13","9.49","17.33","54","155.48","9.86","0.45","0.83","2026/04/30","1681.00百萬(歐元)","3.5",""
"施羅德環球基金系列-環球收息債券(美元)A-穩定月配(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)","TFU2","美元","債券型","2024/09/18","RR2","月配","2026/06/12","92.0786","0.86","1.24","5.13","N/A","7.7","1.83","0.6","0.02","2026/04/30","8579.00百萬(美元)","",""
"摩根投資基金-多重收益基金-JPM多重收益(美元對沖)-A股(利率入息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFU4","美元","平衡型","2018/03/26","RR3","月配","2026/06/12","8.57","4.7","6.7","14.37","34.13","52.87","3.56","1","0.33","2026/04/30","20977.00百萬(美元)","3",""
"摩根投資基金-多重收益基金-JPM多重收益(美元對沖)-A股(穩定月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFU5","美元","平衡型","2021/07/02","RR3","月配","2026/06/12","75.06","4.72","6.72","14.34","34.07","N/A","3.48","1.02","0.32","2026/04/30","20977.00百萬(美元)","3",""
"聯博-美國成長基金AP(總報酬月配)級別美元(基金之配息來源可能為本金)_(月配/現金)","TFU6","美元","股票型","2024/07/24","RR4","月配","2026/06/12","73.63","8.32","2.28","9.75","N/A","24.4","12.46","0.2","1.07","2026/04/30","9142.00百萬(美元)","",""
"瀚亞投資-全球價值股票基金Admc1(美元穩定月配)(本基金配息來源可能為本金)","TFU7","美元","股票型","2014/02/14","RR3","月配","2026/06/12","16.869","6.28","8.28","21.95","70.86","146.8","8.44","0.65","0.65","2026/04/30","640.00百萬(美元)","4.5",""
"瀚亞策略印度傘型基金之印度策略收益平衡基金B類型新台幣(本子基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFU8","台幣","股票債券平衡型跨國投資型","2017/09/12","RR3","月配","2026/06/12","5.61","-3.27","-8.56","-9.63","-2.6","4.12","9.07","-0.35","0.95","2026/05/31","2.0919億","1",""
"景順環球高評級企業債券基金 E-穩定月配息股 美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFU9","美元","公司債券","2020/03/04","RR2","月配","2026/06/12","7.0702","0.58","0.55","4.2","18.04","3.04","2.2","0.38","0.69","2026/04/30","1190.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"景順多元收益成長基金 A-穩定月配息(美元對沖)股 美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV2","美元","平衡型","2020/03/04","RR3","月配","2026/06/12","10.9174","3.81","5","9.49","35.39","59.17","4.91","0.47","0.38","2026/04/30","2230.00百萬(歐元)","2","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯美國收益基金-AMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV3","美元","債券型","2020/04/15","RR3","月配","2026/06/12","7.4195","0.42","0.54","4.65","16.41","13.98","1.98","0.49","0.55","2026/04/30","370.00百萬(美元)","4","僅供一生傳富/招財進保/世紀贏家商品連結"
"富蘭克林坦伯頓全球投資系列-穩定月收益基金美元A (Mdis)股 (本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV4","美元","平衡型","1999/07/01","RR3","月配","2026/06/12","9.98","3.39","6.26","13.19","29.91","317.02","3.38","0.96","0.24","2026/04/30","12321.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博多元資產收益組合基金-AI類型(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV5","美元","全球組合型平衡型","2018/01/16","RR3","月配","2026/06/12","9.48","6.51","6.56","14.86","39.54","49.37","5.73","0.65","0.61","2026/05/31","286.2997億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博多元資產收益組合基金-AI類型(新台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV6","台幣","全球組合型平衡型","2018/01/16","RR3","月配","2026/06/12","6.49","6.34","6.85","16.69","35.43","44.06","5.85","0.71","0.57","2026/05/31","147.4636億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博美國成長入息基金-AI類型(美元)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV7","美元","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/06/12","15.32","7.74","2.02","9.56","55.63","63.31","10.82","0.23","0.51","2026/05/31","42.1522億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"聯博美國成長入息基金-AI類型(新台幣)(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV8","台幣","跨國投資股票型單一國家","2021/01/26","RR4","月配","2026/06/12","11.42","6.95","3.32","16.78","59.98","81.58","11.36","0.38","0.44","2026/05/31","82.8971億","2.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"M＆G入息基金A(美元避險月配)F(本基金配息來源可能為本金且並無保證收益及配息)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TFV9","美元","平衡型","2020/11/19","RR3","月配","2026/06/12","78.2546","2.47","4.23","12.66","23.21","30.75","4.45","0.7","0.34","2026/04/30","626.00百萬(歐元)","2","僅供一生傳富/招財進保/世紀贏家商品連結"
"貝萊德ESG社會責任多元資產基金A8多幣別穩定月配息股份-美元幣避險(基金之配息來源可能為本金)","TFVU","美元","平衡型","2019/12/18","RR3","月配","2026/06/12","12.85","6.46","8.11","19.34","33.14","57.7","5.32","0.91","0.52","2026/04/30","2881.00百萬(歐元)","3","ESG基金"
"凱基收益成長多重資產基金-新臺幣B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFVX","台幣","多重資產型","2019/09/25","RR3","月配","2026/06/12","9.4014","4.89","4.1","16.52","44.24","53.73","7.01","0.59","0.59","2026/05/31","15.8454億","2.5",""
"凱基收益成長多重資產基金-美元B(月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFVY","美元","多重資產型","2019/09/25","RR3","月配","2026/06/12","9.9442","5.63","3.93","13.93","51.32","71.33","6.63","0.53","0.64","2026/05/31","7.7929億","2.5",""
"合庫標普利變特別股收益指數基金B類型(新台幣)(本基金之配息可能涉及本金)","TFVZ","台幣","跨國投資指數型","2018/03/26","RR4","月配","2026/06/12","7.63","-0.16","1.95","10.38","21.46","28.47","3.89","0.65","0.05","2026/05/31","1.4459億","2",""
"摩根基金－環球債券收益基金 - JPM環球債券收益(美元) - A股(每月派息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFW1","美元","債券型","2014/12/19","RR3","月配","2026/06/12","7.64","0.88","1.53","4.71","18.6","46.86","1.33","0.74","0.31","2026/04/30","13958.00百萬(美元)","4",""
"安聯全球收益成長基金-AMf2固定月配類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)(2026/2/6暫停新申購)","TFW3","美元","平衡型","2022/01/03","RR3","月配","2026/06/12","84.48","4.79","4.91","13.78","36.81","21.69","5.24","0.65","0.53","2026/04/30","900.00百萬(美元)","2.5","★2026/2/6暫停新申購"
"駿利亨德森資產管理基金 - 駿利亨德森平衡基金 A6 穩月配美元 (本基金某些股份類別之配息來源可能為本金)","TFW4","美元","平衡型","2023/04/05","RR3","月配","2026/06/12","11.54","5.71","2.64","10.67","40.17","42.67","7.02","0.38","0.56","2026/04/30","11720.00百萬(美元)","2.5",""
"野村全球金融收益基金-月配類型美元計價(本基金之配息來源可能為本金且並無保證收益及配息)","TFW5","美元","債券型海外債券投資等級","2018/08/21","RR2","月配","2026/06/12","7.7248","0.95","0.09","3.9","15.7","16.34","3.46","0.22","0.92","2026/05/31","3.4679億","3",""
"野村全球金融收益基金-月配類型新臺幣計價(本基金之配息來源可能為本金且並無保證收益及配息)","TFW6","台幣","債券型海外債券投資等級","2018/08/21","RR2","月配","2026/06/12","7.256","0.22","0.32","6.07","11.82","9.3","3.96","0.35","1.22","2026/05/31","19.023億","3",""
"聯博-新興市場多元收益基金AD月配級別美元 (本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TFW8","美元","平衡型","2013/03/21","RR4","月配","2026/06/12","15.07","14.74","23.67","37.43","82.27","92.77","12.34","0.74","0.98","2026/04/30","1078.00百萬(美元)","4.5",""
"聯博-新興市場優化波動股票基金AD月配級別美元(基金之配息來源可能為本金)","TFW9","美元","股票型","2018/02/22","RR5","月配","2026/06/12","18.44","15.68","23.85","38.67","90.07","N/A","15.54","0.61","1.2","2026/04/30","1194.00百萬(美元)","3.5",""
"合庫標普利變特別股收益指數基金B類型(美元)(本基金之配息可能涉及本金)","TFWA","美元","跨國投資指數型","2018/03/26","RR4","月配","2026/06/12","7.42","0.53","0.99","4.54","19.22","24.49","2.7","0.35","0.11","2026/05/31","1.0212億","2",""
"安聯收益成長多重資產基金-B類型(月配息)-新臺幣(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFWL","台幣","多重資產型","2018/04/23","RR3","月配","2026/06/12","8.53","9.18","9.24","18.96","28.99","56.82","6.95","0.68","0.43","2026/05/31","270.8169億","3",""
"安聯特別收益多重資產基金- B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFWM","美元","多重資產型","2020/07/21","RR3","月配","2026/06/12","7.7","-0.37","-0.37","3.28","15.6","11.18","3.43","0.17","0.19","2026/05/31","1.2589億","1.5",""
"安聯美國收益基金-AM穩定月收類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/現金)","TFWN","美元","債券型","2017/03/01","RR3","月配","2026/06/12","8.1831","0.42","0.54","4.65","16.4","24.7","1.98","0.49","0.55","2026/04/30","370.00百萬(美元)","4",""
"安聯全球永續發展基金-A配息類股(美元)(基金之配息來源可能為本金)","TFWO","美元","股票型","2003/01/02","RR3","年配","2026/06/12","52.8091","3.3","-1.32","5.2","26.45","485.51","6.69","0.18","0.6","2026/04/30","1422.00百萬(歐元)","1.5",""
"凱基富利人生全權委託管理帳戶(美元)(現金撥回)(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定)","TFWR","美元","類全委帳戶","2022/09/07","RR3","月配","2026/6/11","11.12","4.12","2.96","7.75","12.89","11.2","7.73","-","-","-","-","-","-"
"瀚亞新收益全權委託管理帳戶-N1級別(美元)(全權委託帳戶之資產撥回機制來源可能為本金)(撥回率或撥回金額非固定)","TFWV","美元","類全委帳戶","2023/07/24","RR3","月配","2026/6/11","11.42","4.77","3.72","8.76","N/A","14.2","9.03","-","-","-","-","-","-"
"Invesco納斯達克100指數ETF","","美元","股票型","1999/03/10","RR4","季配","2026/06/12","721.34","20.93","17.85","35.82","103.76","1580.95","16.97","0.48","1","2026/05/29","493990.00百萬(美元)","N/A","N/A"
"ISHARES歐洲ETF","","美元","股票型","2000/07/25","RR4","半年配","2026/06/12","73.86","8.17","9.8","17.7","58.86","279.29","10.62","0.35","1.03","2026/05/29","1757.00百萬(美元)","N/A","N/A"
"Vanguard全世界股票ETF","","美元","股票型","2008/06/24","RR4","季配","2026/06/12","156.29","11.46","11.82","25.83","72.89","359.71","9.41","0.6","1.06","2026/04/30","90200.00百萬(美元)","N/A","N/A"
"VanguardS&P500 ETF","","美元","股票型","2010/09/07","RR4","季配","2026/06/12","681.95","11.69","9.44","24.36","78.09","795.99","10.54","0.51","1","2026/04/30","1600000.00百萬(美元)","N/A","N/A"
"SPDR標普500指數ETF","","美元","股票型","1993/01/22","RR4","季配","2026/06/12","741.75","11.67","9.42","24.27","77.69","2962.57","10.54","0.51","1","2026/05/29","783796.00百萬(美元)","N/A","N/A"
